station_id,station_name,lat,lon,has_predictions,tidal_range,max_level,min_level,range_size
1770000,"Pago Pago, American Samoa, American Samoa                         ",-14.277,-170.689,1,4.006,6.654,2.648,S
1633227,"Saipan,                                                           ",15.227,145.737,1,3.228,4.834,1.606,S
1619910,"Sand Island, Midway Islands, United States of America             ",28.212,-177.360,1,2.127,4.446,2.319,S
1910000,"SUVA, SUVA HARBOR, Fiji                                           ",-18.133,178.425,1,6.192,41.296,35.104,S
1890000,"Wake Island, Pacific Ocean, United States of America              ",19.291,166.618,1,3.775,7.218,3.443,S
8546252,"Bridesburg, PA                                                    ",39.983,-75.075,1,8.621,27.448,18.827,M
8540433,"Marcus Hook, PA                                                   ",39.812,-75.409,1,7.922,28.819,20.897,M
8549424,"MEENAN, PA                                                        ",40.128,-74.823,0,,,,
8548989,"Newbold, PA                                                       ",40.137,-74.752,1,10.067,23.583,13.516,M
8542699,"NORWOOD, DARBY CREEK, PA                                          ",39.880,-75.290,0,,,,
8545530,"PHILADELPHIA (PIER 11 NORTH), DEL. RIVER, PA                      ",39.953,-75.138,1,8.482,11.781,3.299,M
8545534,"PHILADELPHIA (TEMPORARY ADR), PA                                  ",39.953,-75.138,0,,,,
8545240,"Philadelphia, PA                                                  ",39.933,-75.142,1,8.668,11.671,3.003,M
8543111,"TINICUM 1, DARBY CREEK, PA                                        ",39.893,-75.258,0,,,,
8543025,"TINICUM 2, DARBY CREEK, PA                                        ",39.887,-75.257,0,,,,
8543024,"TINICUM 3, DARBY CREEK, PA                                        ",39.887,-75.265,0,,,,
8542885,"TINICUM 4, DARBY CREEK, PA                                        ",39.878,-75.277,0,,,,
8542426,"WANNAMAKER BRIDGE 2 (BACKUP), PA                                  ",39.877,-75.305,0,,,,
2627000,"Ponta Delgada, Azores, Portugal                                   ",37.735,-25.673,0,,,,
2630000,"Praia, Cape Verde Islands, Cape Verde                             ",14.908,-23.508,0,,,,
8450948,"ANTHONY POINT, RI                                                 ",41.638,-71.212,0,,,,
8453033,"BAY SPRING, BULLOCK COVE, RI                                      ",41.752,-71.352,0,,,,
8453999,"BEAVERTAIL POINT, RI                                              ",41.452,-71.402,0,,,,
8459681,"Block Island, RI                                                  ",41.163,-71.610,1,4.712,12.122,7.41,S
8459338,"Block Island, RI                                                  ",41.173,-71.557,1,5.163,5.311,0.148,S
8454341,"BOSTON NECK, RI                                                   ",41.460,-71.428,0,,,,
8451552,"BRISTOL FERRY, RI                                                 ",41.637,-71.255,1,6.661,9.812,3.151,S
8452154,"Bristol Highlands, RI                                             ",41.697,-71.293,1,6.812,11.196,4.384,S
8453201,"CASTLE HILL, RI                                                   ",41.463,-71.362,0,,,,
8453465,"CONANICUT POINT, RI                                               ",41.573,-71.372,0,,,,
8452944,"Conimicut Light, RI                                               ",41.717,-71.343,1,7.066,24.54,17.474,S
8454578,"East Greenwich, RI                                                ",41.665,-71.445,1,6.717,10.291,3.574,S
8455137,"Kickamuit River,                                                  ",41.708,-71.242,1,6.72,31.967,25.247,S
8450954,"NANNAQUAKET, RI                                                   ",41.618,-71.203,0,,,,
8454658,"NARRAGANSETT PIER, RI                                             ",41.422,-71.455,0,,,,
8452555,"NAVY PIER, PRUDENCE ISLAND, RI                                    ",41.580,-71.322,0,,,,
8452660,"Newport, RI                                                       ",41.504,-71.326,1,6.078,7.054,0.976,S
8453767,"PAWTUXET COVE, PROVIDENCE RIVER, RI                               ",41.762,-71.388,0,,,,
8455083,"POINT JUDITH, HARBOR OF REFUGE, RI                                ",41.363,-71.490,1,5.535,4.787,-0.748,S
8454000,"Providence, RI                                                    ",41.807,-71.401,1,7.211,9.714,2.503,S
8454049,"Quonset Point, RI                                                 ",41.587,-71.410,1,6.323,28.371,22.048,S
8453433,"RUMFORD, SEEKONK RIVER, RI                                        ",41.840,-71.373,0,,,,
8451351,"SACHUEST, FLINT POINT, RI                                         ",41.487,-71.238,0,,,,
8450898,"SAKONNET RIVER, NORTH END, BAY OIL PIER, RI                       ",41.652,-71.210,0,,,,
8450768,"SAKONNET, RI                                                      ",41.465,-71.193,1,5.75,13.114,7.364,S
8459479,"SANDY POINT, BLOCK IS, SOUND, RI                                  ",41.228,-71.580,0,,,,
8451301,"THE GLEN,SAKONNET RIVER, RI                                       ",41.558,-71.237,0,,,,
8459449,"VAILS BEACH, BLOCK IS. SOUND, RI                                  ",41.148,-71.575,0,,,,
8453572,"WARWICK POINT, RI                                                 ",41.667,-71.378,0,,,,
8458694,"WATCH HILL POINT, RI                                              ",41.305,-71.860,0,,,,
8458022,"WEEKAPAUG POINT, BLOCK ISLAND SOUND, RI                           ",41.328,-71.762,1,4.162,4.315,0.153,S
8453742,"WEST JAMESTOWN, RI                                                ",41.497,-71.387,1,5.731,13.619,7.888,S
8455189,"Westerly Pawcatuck, RI                                            ",41.382,-71.832,0,,,,
8454538,"WICKFORD, NARRAGANSETT BAY, RI                                    ",41.572,-71.445,1,6.109,14.993,8.884,S
9952000,"DIEGO RAMIREZ ISLAND, Chile                                       ",-56.508,-68.715,0,,,,
9962420,"Easter Island, Chile                                              ",-27.150,-109.448,0,,,,
9963950,"Valparaiso, Chile                                                 ",-33.027,-71.625,0,,,,
8666749,"AIRY HALL, ASHEPOO RIVER, SC                                      ",32.632,-80.472,0,,,,
8661608,"ALLSTON CREEK, MURRELLS INLET, SC                                 ",33.532,-79.053,0,,,,
8664662,"Army Depot, SC                                                    ",32.910,-79.952,1,8.35,9.711,1.361,M
8664531,"BACON BRIDGE, ASHLEY RIVER, SC                                    ",32.958,-80.203,0,,,,
8668482,"BAILEYS LANDING, OKATEE RIVER, SC                                 ",32.347,-80.890,0,,,,
8668092,"BATTERY CREEK, SC                                                 ",32.413,-80.700,0,,,,
8667999,"BEAUFORT, SC                                                      ",32.430,-80.675,1,10.863,12.824,1.961,M
8665567,"BEN SAWYER BRIDGE, IWW, SC                                        ",32.773,-79.842,0,,,,
8661989,"BENNETT?S DOCK, SC                                                ",33.435,-79.127,1,5.535,7.809,2.274,S
8664611,"BIG PARADISE ISLAND, WANDO RIVER, SC                              ",32.915,-79.747,0,,,,
8669801,"BLOODY POINT, NEW RIVER, SC                                       ",32.082,-80.878,0,,,,
8666359,"BLUFF PLANTATION, COMBAHEE RIVER, SC                              ",32.683,-80.738,0,,,,
8666699,"BLUFF POINT, WADMALAW RIVER, SC                                   ",32.647,-80.257,0,,,,
8669103,"BLUFFTON, MAY RIVER, SC                                           ",32.230,-80.862,0,,,,
8665552,"BREACH INLET, SC                                                  ",32.777,-79.812,0,,,,
8669338,"BROAD CREEK, SC                                                   ",32.185,-80.753,0,,,,
8668223,"BROAD RIVER BRIDGE, SC                                            ",32.387,-80.777,0,,,,
8663858,"BUCK HALL, AWENDAW CREEK, SC                                      ",33.040,-79.560,0,,,,
8661139,"BUCKSPORT, WACCAMAW RIVER, SC                                     ",33.647,-79.095,1,3.484,7.011,3.527,S
8664621,"BULL ISLAND, SUMMERHOUSE CREEK, SC                                ",32.913,-79.617,0,,,,
8664561,"CAINHOY, WANDO RIVER, SC                                          ",32.923,-79.837,0,,,,
8664545,"Cainhoy, Wando River, SC                                          ",32.927,-79.830,1,9.089,8.676,-0.413,M
8668511,"CALLAWASSIE ISLAND BRIDGE, SC                                     ",32.342,-80.857,0,,,,
8663101,"CAPE ROMAIN, SC                                                   ",33.025,-79.348,0,,,,
8661529,"CAPT. ALEX?S MARINA, MURRELLS, SC                                 ",33.552,-79.037,0,,,,
8667679,"CARTER?S DOCK, BIG BAY CREEK, SC                                  ",32.493,-80.327,0,,,,
8663461,"CASINO CREEK, SC                                                  ",33.108,-79.393,0,,,,
8663381,"CEDAR ISLAND PT, SOUTH SANTEE R, SC                               ",33.120,-79.270,0,,,,
8665530,"Charleston, Cooper River Entrance, SC                             ",32.781,-79.924,1,8.504,9.936,1.432,M
8668301,"CHECHESSEE BLUFF, CHECHESSEE R., SC                               ",32.373,-80.837,0,,,,
8660265,"CHERRY GROVE, INSIDE, SC                                          ",33.835,-78.633,0,,,,
8665763,"CHURCH FLATS, STONO RIVER, SC                                     ",32.747,-80.165,0,,,,
8662299,"CLAMBANK CREEK DOCK, GOAT ISLAND, SC                              ",33.333,-79.193,1,7.379,9.472,2.093,S
8667633,"Clarendon Plantation, SC                                          ",32.503,-80.784,1,11.377,12.255,0.878,M
8664688,"CLOUTER CREEK, NORTH, SC                                          ",32.907,-79.935,0,,,,
8664945,"CLOUTER CREEK, SOUTH, SC                                          ",32.860,-79.938,0,,,,
8668619,"COLLETON RIVER ENTRANCE, SC                                       ",32.322,-80.792,0,,,,
8666135,"COMBAHEE RIVER @ 17A, SC                                          ",32.703,-80.825,0,,,,
8667034,"COMBAHEE RIVER AT RAILROAD BRIDGE, SC                             ",32.590,-80.630,0,,,,
8666659,"COMBAHEE RIVER AT US HWY. 17, SC                                  ",32.652,-80.683,0,,,,
8660854,"COMBINATION BRIDGE, SC                                            ",33.713,-78.922,0,,,,
8665101,"COSGROVE BRIDGE, ASHLEY RIVER, SC                                 ",32.835,-79.987,0,,,,
8662216,"CUMBERLAND, SAMPIT RIVER, SC                                      ",33.370,-79.433,0,,,,
8669691,"DAUFUSKIE LANDING, NEW RIVER, SC                                  ",32.103,-80.895,0,,,,
8666799,"DAWHOO BRIDGE, DAWHOO RIVER, SC                                   ",32.637,-80.342,0,,,,
8668155,"DISTANT ISLAND CREEK, UPPER END, SC                               ",32.402,-80.653,0,,,,
8661582,"DIVINE?S DOCK, MURRELLS INLET, SC                                 ",33.542,-79.028,0,,,,
8665002,"DRAYTON, BEES FERRY, ASHLEY RIVER, SC                             ",32.848,-80.052,0,,,,
8660148,"DUNN SOUND, LITTLE RIVER, SC                                      ",33.858,-78.570,0,,,,
8660147,"DUNN SOUND, NORTH, LITTLE RIVER, SC                               ",33.860,-78.580,0,,,,
8660195,"DUNN SOUND, WEST END, SC                                          ",33.852,-78.588,0,,,,
8663757,"DUPONT, DEAN HALL, COOPER R., SC                                  ",33.058,-79.937,0,,,,
8667972,"EDDINGS POINT CREEK, SC                                           ",32.447,-80.533,0,,,,
8667630,"EDISTO BEACH, EDISTO ISLAND, SC                                   ",32.502,-80.297,0,,,,
8667676,"EDISTO MARINA, BIG BAY CREEK, SC                                  ",32.493,-80.340,0,,,,
8665257,"EDISTO RIVER, SOUTH OF CANADAY LANDING, SC                        ",32.813,-80.407,0,,,,
8666017,"EDISTO RIVER, SOUTH OF PENNY CREEK, SC                            ",32.715,-80.437,0,,,,
8665641,"ELLIOTT CUT ENTRANCE, STONO RIVER, SC                             ",32.763,-80.002,0,,,,
8667309,"FENWICK ISLAND, SOUTH EDISTO RIVER, SC                            ",32.560,-80.418,0,,,,
8667259,"FIELDS POINT, COMBAHEE R., SC                                     ",32.568,-80.553,0,,,,
8666652,"FOLLY RIVER BRIDGE, FOLLY RIVER, SC                               ",32.662,-79.945,0,,,,
8666653,"FOLLY RIVER SOUTH (TEST FLOAT), SC                                ",32.662,-79.945,0,,,,
8666467,"FOLLY RIVER, NORTH, SC                                            ",32.670,-79.917,0,,,,
8665728,"FORT SUMTER, CHARLESTON HARBOR, SC                                ",32.753,-79.877,0,,,,
8663781,"FRENCH QUARTER CREEK, SC                                          ",33.055,-79.880,0,,,,
8668498,"Fripps Inlet, SC                                                  ",32.340,-80.465,1,9.723,27.321,17.598,M
8661419,"GARDEN CITY BRIDGE, MURRELLS INLET, SC                            ",33.578,-79.003,1,6.366,7.233,0.867,S
8661437,"GARDEN CITY PIER, MURRELLS INLET, SC                              ",33.575,-78.997,1,8.307,9.44,1.133,M
8664022,"GEN. DYNAMICS PIER, COOPER R., SC                                 ",33.008,-79.923,1,6.802,9.114,2.312,S
8662747,"GEORGETOWN LT.HOUSE, WINYAH BAY, SC                               ",33.223,-79.185,0,,,,
8661991,"HAGLEY, WACCAMAW RIVER, SC                                        ",33.435,-79.182,0,,,,
8665387,"HAMLIN CREEK, ISLE OF PALMS, SC                                   ",32.787,-79.792,0,,,,
8665167,"HAMLIN SOUND, SC                                                  ",32.827,-79.787,0,,,,
8664589,"HANAHAN, TURKEY CREEK, SC                                         ",32.918,-80.012,0,,,,
8668146,"HARBOR RIVER BRIDGE, ST. HELENA SOUND, SC                         ",32.403,-80.453,0,,,,
8665424,"HIGHWAY 171 BRIDGE, FOLLY CREEK, SC                               ",32.675,-79.952,0,,,,
8666918,"HO-NON-WAH BOYSCOUT CAMP, BOHICKET CR, SC                         ",32.625,-80.167,0,,,,
8660266,"HOG INLET PIER, SC                                                ",33.837,-78.607,0,,,,
8666167,"HOPE CREEK, SC                                                    ",32.700,-80.427,0,,,,
8664782,"HORLBECK CREEK, WANDO RIVER, SC                                   ",32.885,-79.845,0,,,,
8665099,"I-526 BRIDGE, ASHLEY RIVER, SC                                    ",32.837,-80.022,1,8.627,15.853,7.226,M
8665494,"ISLE OF PALMS PIER, SC                                            ",32.783,-79.785,0,,,,
8665737,"JACKSONBORO CAMP, SOUTH EDISTO RIVER, SC                          ",32.753,-80.450,0,,,,
8662405,"JAMESTOWN BRIDGE, SANTEE RIVER, SC                                ",33.305,-79.678,0,,,,
8667982,"JENKINS CREEK, SC                                                 ",32.440,-80.553,0,,,,
8666101,"JOHNS ISLAND, CHURCH CREEK, SC                                    ",32.707,-80.157,0,,,,
8668227,"JOHNSON?S CREEK, HARBOR ISLAND, SC                                ",32.392,-80.438,0,,,,
8667062,"KIAWAH BRIDGE, KIAWAH RIVER, SC                                   ",32.603,-80.132,0,,,,
8666775,"LEADENWAH CREEK, SC                                               ",32.637,-80.202,0,,,,
8665475,"LIMEHOUSE BRIDGE, STONO RIVER, SC                                 ",32.787,-80.105,0,,,,
8660098,"LITTLE RIVER NECK, SC                                             ",33.870,-78.573,0,,,,
8660121,"LITTLE RIVER TOWN, LITTLE R., SC                                  ",33.870,-78.608,0,,,,
8667411,"LOBECO, WHALE BRANCH, COOSAW RIVER, SC                            ",32.573,-80.745,0,,,,
8666131,"LOWER TOOGOODOO CREEK, SC                                         ",32.703,-80.278,0,,,,
8661299,"LOWER TOPSAW LANDING, PEE DEE RIVER, SC                           ",33.608,-79.152,0,,,,
8663618,"MC CLELLANVILLE, JEREMY CREEK, SC                                 ",33.078,-79.460,0,,,,
8666283,"MC DERMIDS PIER, STONO RIVER, SC                                  ",32.677,-80.007,0,,,,
8662796,"MINIM CREEK, SC                                                   ",33.195,-79.275,0,,,,
8664442,"MOORES LANDING, SEWEE BAY, SC                                     ",32.937,-79.655,0,,,,
8661734,"MT. PLEASANT PLANT., BLACK R., SC                                 ",33.495,-79.462,0,,,,
8667209,"MUSSELBORO ISLAND, MOSQUITO CREEK, SC                             ",32.578,-80.448,0,,,,
8660401,"MYRTLE BEACH AIRPORT, SC                                          ",33.820,-78.718,0,,,,
8661000,"Myrtle Beach, SC                                                  ",33.683,-78.885,0,,,,
8662793,"N. SANTEE BRIDGE, N. SANTEE R., SC                                ",33.210,-79.385,0,,,,
8660166,"NIXON CROSSROADS, LITTLE RIVER, SC                                ",33.855,-78.648,0,,,,
8669262,"NORTH BULL ISLAND, MAY RIVER, SC                                  ",32.200,-80.815,0,,,,
8664992,"NORTH DEWEE?S ISLAND, SC                                          ",32.850,-79.703,0,,,,
8660642,"NORTH MYRTLE BEACH, SC                                            ",33.767,-78.815,0,,,,
8664701,"NOWELL CREEK, SC                                                  ",32.900,-79.900,0,,,,
8666282,"OAK BRANCH @ BOHICKET CREEK, SC                                   ",32.683,-80.097,0,,,,
8661609,"OAKS CR. INLET, MURRELLS INLET, SC                                ",33.530,-79.043,0,,,,
8661684,"OAKS CREEK, UPPER END, MURRELLS INLET, SC                         ",33.512,-79.068,1,6.195,8.736,2.541,S
8667281,"OCELLA CREEK, SC                                                  ",32.562,-80.238,0,,,,
8664878,"OLD CAPERS LANDING, CAPERS ISLAND, SC                             ",32.870,-79.687,0,,,,
8667783,"OTTER ISLAND, ST. HELENA SOUND, SC                                ",32.477,-80.420,0,,,,
8662245,"Oyster Landing (N Inlet Estuary), SC                              ",33.352,-79.187,1,7.172,10.14,2.968,S
8662071,"PAWLEYS INLET, WARDS DOCK, SC                                     ",33.412,-79.135,1,5.438,8.432,2.994,S
8662006,"PAWLEYS ISLAND PIER, ATLANTIC OCEAN, SC                           ",33.432,-79.117,1,8.404,10.645,2.241,M
8665599,"PENNEYS CREEK W ENTRANCE, STONO RIVER, SC                         ",32.768,-80.070,0,,,,
8667425,"PETERS POINT, ST. PIERRE CREEK, SC                                ",32.540,-80.340,0,,,,
8663539,"PIMLICO, WEST BRANCH COOPER RIVER, SC                             ",33.095,-79.953,0,,,,
8669601,"PINE ISLAND, RAMSHORN CREEK, SC                                   ",32.122,-80.898,0,,,,
8667067,"PINE LANDING, SOUTH EDISTO R., SC                                 ",32.603,-80.388,0,,,,
8662670,"PLEASANT HILL LANDING, SANTEE RIVER, SC                           ",33.245,-79.522,0,,,,
8667178,"POINT OF PINES, N. EDISTO R., SC                                  ",32.585,-80.228,0,,,,
8669167,"PORT ROYAL PLTN., HILTON HEAD, SC                                 ",32.220,-80.668,0,,,,
8664801,"PRICE CREEK, NORTH CAPERS ISLAND, SC                              ",32.882,-79.658,0,,,,
8668701,"Purrysburg Landing, Savannah River, SC                            ",32.303,-81.122,0,,,,
8663535,"QUINBY BRIDGE, QUINBY CREEK, SC                                   ",33.095,-79.808,0,,,,
8668918,"RIBAUT ISLAND, SKULL CREEK, SC                                    ",32.267,-80.737,1,10.658,11.377,0.719,M
8663665,"RICHMOND PLANTATION, E. BR. COOPER RIVER, SC                      ",33.077,-79.855,0,,,,
8663219,"S. SANTEE R.,IWW(4 MI. CANAL CR), SC                              ",33.147,-79.323,0,,,,
8667909,"SALT CREEK AT RT. 21, SC                                          ",32.450,-80.732,0,,,,
8667733,"SAMS POINT, LUCY POINT CREEK, SC                                  ",32.483,-80.600,0,,,,
8665589,"SANDBLASTERS, PENNY?S CREEK, SC                                   ",32.770,-80.063,0,,,,
8661119,"SANDY ISLAND NORTH, BULL CR., SC                                  ",33.602,-79.118,0,,,,
8661703,"SANDY ISLAND, THOROUGHFARE CREEK, SC                              ",33.507,-79.145,1,4.887,7.756,2.869,S
8667623,"SCOTT CREEK, EDISTO ISLAND, SC                                    ",32.502,-80.318,0,,,,
8667524,"SEABROOK, ASHEPOO RIVER, SC                                       ",32.523,-80.407,0,,,,
8666102,"SECESSIONVHLLE CREEK, SC                                          ",32.707,-79.937,0,,,,
8667172,"SHELDON, HUSPA CREEK, SC                                          ",32.583,-80.783,0,,,,
8665426,"SHEM CREEK AT 17, SC                                              ",32.793,-79.882,0,,,,
8669133,"SKULL CREEK SOUTH, SC                                             ",32.223,-80.772,0,,,,
8661559,"SMITH?S DOCK, MURRELLS INLET, SC                                  ",33.545,-79.045,0,,,,
8666767,"SNAKE ISLAND, STONO RIVER, SC                                     ",32.640,-80.015,0,,,,
8664515,"SNOW POINT, 0.4 MILE N OF, COOPER RIVER, SC                       ",32.948,-79.932,0,,,,
8660983,"SOCASTEE BRIDGE, SC                                               ",33.687,-79.005,0,,,,
8665495,"SOUTH ASHLEY BRIDGE, ASHLEY RIVER, SC                             ",32.783,-79.957,0,,,,
8664941,"South Capers Island, SC                                           ",32.857,-79.707,1,8.096,9.867,1.771,M
8665111,"SOUTH DEWEES ISLAND, DEWEES INLET, SC                             ",32.833,-79.727,0,,,,
8666616,"SOUTH EDISTO RIVER AT DAWHOO RIVER, SC                            ",32.657,-80.392,0,,,,
8662549,"SOUTH ISLAND FERRY, WINYAH BAY, SC                                ",33.252,-79.268,0,,,,
8661070,"Springmaid Pier, SC                                               ",33.655,-78.918,1,8.559,36.496,27.937,M
8668601,"STATION CREEK, SC                                                 ",32.325,-80.602,0,,,,
8667075,"STEAMBOAT CREEK LANDING, SC                                       ",32.603,-80.287,0,,,,
8665637,"THE COVE, FT MOULTRIE, CHARLESTON HARBOR, SC                      ",32.763,-79.857,0,,,,
8666433,"TOOGOODOO CREEK, SC                                               ",32.668,-80.293,0,,,,
8669415,"U.S. HIGHWAY 17, LITTLE BACK RIVER, SC                            ",32.165,-81.130,0,,,,
8662799,"US HIGHWAY 17, SOUTH SANTEE RIVER, SC                             ",33.185,-79.407,0,,,,
8662931,"WACCAMAW RIVER ENTRANCE, SC                                       ",33.367,-79.255,1,5.609,11.102,5.493,S
8661347,"WACCAMAW RIVER, S. OF BULL CR., SC                                ",33.597,-79.098,0,,,,
8665192,"WANDO RIVER ENTRANCE, HOBCAW POINT, SC                            ",32.822,-79.900,0,,,,
8667074,"WIGGINS, CHEHAW RIVER, SC                                         ",32.602,-80.542,0,,,,
8666367,"WILLTOWN BLUFF, SC                                                ",32.682,-80.417,0,,,,
8667199,"WIMBEE CREEK, SC                                                  ",32.578,-80.670,0,,,,
8662953,"WINDSOR PLANTATION, BLACK RIVER, SC                               ",33.415,-79.250,1,5.326,8.426,3.1,S
8661593,"WINEA PLANTATION, BLACK RIVER, SC                                 ",33.535,-79.388,0,,,,
8662746,"WINYAH BAY, SOUTH ISLAND PLANTATION, SC                           ",33.235,-79.203,0,,,,
8661093,"YAUHANNAH BRIDGE, PEE DEE RIVER, SC                               ",33.660,-79.155,0,,,,
8664541,"YEAMANS HALL, GOOSE CREEK, SC                                     ",32.925,-79.987,0,,,,
8666217,"YONGES ISLAND, WADMALAW RIVER, SC                                 ",32.695,-80.223,0,,,,
8771801,"ALLIGATOR POINT, WEST BAY, TX                                     ",29.167,-95.125,0,,,,
8770501,"ANNIE?S LANDING, SAN JACINTO RIVER, TX                            ",29.818,-95.078,0,,,,
8775083,"ARANSAS PASS, REDFISH BAY, TX                                     ",27.908,-97.135,0,,,,
8774230,"Aransas Wildlife Refuge, TX                                       ",28.228,-96.795,1,0.373,29.283,28.91,S
8775241,"Aransas, Aransas Pass, TX                                         ",27.837,-97.039,1,2.993,26.251,23.258,S
8776604,"Baffin Bay, TX                                                    ",27.297,-97.405,0,,,,
8770743,"Battleship Texas State Park, TX                                   ",29.757,-95.090,1,3.346,12.844,9.498,S
8775870,"Bob Hall Pier, Corpus Christi, TX                                 ",27.581,-97.216,1,3.465,23.316,19.851,S
8779977,"Brownsville, TX                                                   ",25.952,-97.402,0,,,,
8779571,"CAMERON CO. FISHING PIER, TX                                      ",26.140,-97.167,0,,,,
8772132,"CHRISTMAS BAY, TX                                                 ",29.042,-95.175,0,,,,
8770933,"Clear Lake, TX                                                    ",29.563,-95.067,1,2.543,6.743,4.2,S
8774513,"Copano Bay,                                                       ",28.114,-97.024,1,0.577,5.685,5.108,S
8775351,"CORPUS CHRISTI, TX                                                ",27.793,-97.390,0,,,,
8770653,"CYPRESS, SAN JACINTO RIVER, TX                                    ",29.847,-95.088,0,,,,
8771013,"Eagle Point, Galveston Bay, TX                                    ",29.480,-94.918,1,2.843,6.039,3.196,S
8777562,"EL TORO, TX                                                       ",26.942,-97.458,0,,,,
8772479,"FREEPORT ENTRANCE JETTY, TX                                       ",28.930,-95.306,0,,,,
8772471,"Freeport SPIP, Freeport Harbor, TX                                ",28.936,-95.294,1,3.394,29.95,26.556,S
8772447,"Freeport, TX                                                      ",28.943,-95.303,1,3.394,29.987,26.593,S
8772440,"Freeport, TX                                                      ",28.948,-95.308,1,3.302,6.462,3.16,S
8771341,"Galveston Bay Entrance, North Jetty, TX                           ",29.357,-94.725,1,3.376,11.432,8.056,S
8771416,"Galveston Bay Entrance, South Jetty, TX                           ",29.327,-94.693,1,4.021,10.456,6.435,S
8771904,"GALVESTON OFFSHORE, TX                                            ",29.123,-94.508,0,,,,
8771450,"Galveston Pier 21, TX                                             ",29.310,-94.793,1,3.026,6.436,3.41,S
8771510,"Galveston Pleasure Pier, TX                                       ",29.285,-94.789,1,4.025,6.354,2.329,S
8771486,"Galveston Railroad Bridge, TX                                     ",29.303,-94.897,1,2.686,21.267,18.581,S
8779040,"GREEN IS #1, WEST SIDE, TX                                        ",26.362,-97.318,0,,,,
8770808,"High Island, TX                                                   ",29.595,-94.390,1,2.67,15.003,12.333,S
8770733,"Lynchburg Landing, TX                                             ",29.765,-95.079,1,3.013,6.554,3.541,S
8770777,"Manchester, TX                                                    ",29.726,-95.266,1,3.422,7.738,4.316,S
8773767,"Matagorda Bay Entrance Channel, TX                                ",28.427,-96.330,1,2.071,26.904,24.833,S
8773146,"Matagorda City, TX                                                ",28.710,-95.914,1,0.622,31.412,30.79,S
8770613,"Morgans Point, Barbours Cut, TX                                   ",29.682,-94.985,1,2.925,7.103,4.178,S
8775421,"Naval Air Station, TX                                             ",27.705,-97.280,1,1.717,5.663,3.946,S
8773963,"NORTH MATAGORDA, TX                                               ",28.333,-96.462,0,,,,
8775244,"Nueces Bay, TX                                                    ",27.833,-97.486,1,1.867,25.537,23.67,S
8770597,"Orange, TX                                                        ",30.098,-93.722,0,,,,
8775792,"Packery Channel, TX                                               ",27.633,-97.237,1,1.689,4.056,2.367,S
8779751,"PADRE ISLAND, SOUTH END, TX                                       ",26.068,-97.152,0,,,,
8773156,"PALACIOS, TX                                                      ",28.693,-96.225,0,,,,
8775238,"PORT ARANSAS (SPECIAL PROJECT), TX                                ",27.838,-97.052,0,,,,
8775270,"PORT ARANSAS, H. CALDWELL PIER, TX                                ",27.827,-97.050,1,4.18,7.07,2.89,S
8775237,"Port Aransas, TX                                                  ",27.840,-97.073,1,1.687,5.871,4.184,S
8770475,"Port Arthur, TX                                                   ",29.867,-93.931,1,2.131,5.958,3.827,S
8771328,"Port Bolivar, TX                                                  ",29.365,-94.780,1,3.405,6.222,2.817,S
8775283,"Port Ingleside, TX                                                ",27.822,-97.203,1,1.661,3.899,2.238,S
8779770,"Port Isabel, TX                                                   ",26.061,-97.216,1,2.894,5.944,3.05,S
8773259,"Port Lavaca, TX                                                   ",28.641,-96.610,1,1.521,4.111,2.59,S
8778490,"Port Mansfield, TX                                                ",26.558,-97.426,0,,,,
8773701,"Port O?Connor, TX                                                 ",28.446,-96.396,1,1.264,12.366,11.102,S
8779724,"Queen Isabella Causeway, TX                                       ",26.078,-97.170,0,,,,
8770520,"Rainbow Bridge, TX                                                ",29.980,-93.882,1,2.102,5.181,3.079,S
8779280,"Realitos Peninsula, TX                                            ",26.263,-97.285,0,,,,
8777812,"Rincon Del San Jose, TX                                           ",26.825,-97.492,0,,,,
8774770,"Rockport,                                                         ",28.022,-97.047,1,1.428,7.299,5.871,S
8770971,"Rollover Pass, TX                                                 ",29.516,-94.511,1,2.61,4.971,2.361,S
8776139,"S. Bird Island, TX                                                ",27.484,-97.318,0,,,,
8771081,"Sabine Offshore, TX                                               ",29.498,-93.640,0,,,,
8770570,"Sabine Pass North, TX                                             ",29.728,-93.870,1,3.281,5.643,2.362,S
8770590,"SABINE PASS, TX                                                   ",29.705,-93.853,0,,,,
8771972,"San Luis Pass, TX                                                 ",29.095,-95.113,1,2.571,5.982,3.411,S
8772985,"Sargent, TX                                                       ",28.771,-95.617,1,1.837,32.452,30.615,S
8773037,"Seadrift, TX                                                      ",28.407,-96.712,1,0.44,1.707,1.267,S
8779768,"SOUTH BAY, TX                                                     ",26.052,-97.182,0,,,,
8779753,"SOUTH PADRE IS., (MODIFIED BULB), TX                              ",26.068,-97.150,0,,,,
8779748,"South Padre Island CG Station, TX                                 ",26.072,-97.167,1,2.85,5.716,2.866,S
8779750,"South Padre Island, Brazos Santiago Pass, TX                      ",26.068,-97.157,1,3.472,4.196,0.724,S
8779749,"SPI Brazos Santiago, TX                                           ",26.068,-97.155,1,2.96,26.434,23.474,S
8770822,"Texas Point, Sabine Pass, TX                                      ",29.689,-93.842,1,3.555,5.701,2.146,S
8771021,"TRINITY RIVER CHANNEL PLATFORM, TX                                ",29.515,-94.848,0,,,,
